Сегмент,Компания,Имя,Должность,Email,Телефон,Сайт,LinkedIn,Telegram,Страна,Город,Отрасль,Источник,URL источника,Приоритет,Комментарий
marketing,«Сумма Технологий»,,,info@sumteh.ru,+7 (343) 253-73-45,https://www.sumteh.ru/,,https://t.me/olgasumteh; https://t.me/sumteh,Россия,,Marketing,Рейтинг Рунета industry contractors,https://sumteh.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Техотдел»,,,info@tehotdel.ru,+7 846 244-41-87,https://tehotdel.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://tehotdel.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Факт»,,,sale@fact.digital,+7 495 134-25-25; +7 (495) 134-25-25,https://fact.digital/,,https://t.me/factdigital,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://fact.digital/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,АЕ,,,info@web-ae.ru,+7 (3852) 250-273,http://web-ae.ru/,,https://t.me/web_ae,Россия,,Marketing,Рейтинг Рунета industry contractors,https://web-ae.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,АРТВЕЛЛ,,,clients@artwell.ru,+7 (495) 287-87-00; +7 (721) 299-63-16; 8 800 700 2871,http://www.artwell.ru/,,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://www.artwell.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,АРТВЕЛЛ,,,karaganda@artwell.ru,+7 (495) 287-87-00; +7 (721) 299-63-16; 8 800 700 2871,http://www.artwell.ru/,,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://www.artwell.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,АРТВЕЛЛ,,,support@artwell.ru,+7 (495) 287-87-00; +7 (721) 299-63-16; 8 800 700 2871,http://www.artwell.ru/,,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://www.artwell.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,АСТОНИА,,,info@astonia.ru,8 (495) 998-25-64; +7 (495) 998-25-64; +7(495)998-25-64,https://astonia.ru/,,https://t.me/astoniaru,Россия,,Marketing,CMS Magazine marketing,https://astonia.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Агелар,,,info@agelar.ru,+7 (925) 901 00 45,https://agelar.ru/,,,Россия,,Marketing,CMS Magazine marketing,https://agelar.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Акцепт,,,info@ac-u.ru,+7 (812) 701-02-17,https://ac-u.ru/,,https://t.me/Acceptu_bot; https://t.me/antonevteevbusiness,Россия,,Marketing,CMS Magazine marketing,https://ac-u.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Артена,,,client@artena.ru,8 (800) 101-28-25; +7 (343) 204-78-80,https://www.artena.ru/,,https://t.me/ArtenaBot,Россия,,Marketing,Рейтинг Рунета industry contractors,https://artena.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Аспирити,,,hi@aspirity.com,+7 (391) 205-00-55,https://www.aspirity.ru/,,https://t.me/hi_aspirity; https://t.me/aspirityteam,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://aspirity.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
